x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,LOCAL_DATE_dt,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_SNOW,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.6.26,2001-06-26 00:00:00,2001-06-26,NL,2001,6,26,8.8,3.5,14.1,0.0,0.0,0.0,0.0,0.0,9.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.6.27,2001-06-27 00:00:00,2001-06-27,NL,2001,6,27,8.6,3.3,13.9,0.0,0.0,0.0,0.0,0.0,9.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.6.28,2001-06-28 00:00:00,2001-06-28,NL,2001,6,28,13.0,7.0,18.9,0.0,0.0,0.0,0.0,0.0,5.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.6.29,2001-06-29 00:00:00,2001-06-29,NL,2001,6,29,9.3,6.1,12.4,0.0,0.0,0.0,0.0,0.0,8.7
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.6.30,2001-06-30 00:00:00,2001-06-30,NL,2001,6,30,12.2,7.3,17.0,0.4,0.4,0.0,0.0,0.0,5.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.1,2001-07-01 00:00:00,2001-07-01,NL,2001,7,1,11.5,6.6,16.4,0.7,0.7,0.0,0.0,0.0,6.5
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.2,2001-07-02 00:00:00,2001-07-02,NL,2001,7,2,16.1,6.7,25.5,5.2,5.2,0.0,0.0,0.0,1.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.3,2001-07-03 00:00:00,2001-07-03,NL,2001,7,3,14.9,9.5,20.2,2.0,2.0,0.0,0.0,0.0,3.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.4,2001-07-04 00:00:00,2001-07-04,NL,2001,7,4,15.2,9.7,20.7,0.0,0.0,0.0,0.0,0.0,2.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.5,2001-07-05 00:00:00,2001-07-05,NL,2001,7,5,15.7,9.9,21.5,3.3,3.3,0.0,0.0,0.0,2.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.6,2001-07-06 00:00:00,2001-07-06,NL,2001,7,6,19.2,15.2,23.1,0.6,0.6,0.0,0.0,1.2,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.7,2001-07-07 00:00:00,2001-07-07,NL,2001,7,7,18.0,11.2,24.7,0.0,0.0,0.0,0.0,0.0,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.8,2001-07-08 00:00:00,2001-07-08,NL,2001,7,8,17.6,11.7,23.5,1.8,1.8,0.0,0.0,0.0,0.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.9,2001-07-09 00:00:00,2001-07-09,NL,2001,7,9,15.0,9.8,20.1,1.2,1.2,0.0,0.0,0.0,3.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.10,2001-07-10 00:00:00,2001-07-10,NL,2001,7,10,11.4,9.6,13.1,0.2,0.2,0.0,0.0,0.0,6.6
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.11,2001-07-11 00:00:00,2001-07-11,NL,2001,7,11,12.7,10.2,15.2,1.0,1.0,0.0,0.0,0.0,5.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.12,2001-07-12 00:00:00,2001-07-12,NL,2001,7,12,15.6,11.2,19.9,35.2,35.2,0.0,0.0,0.0,2.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.13,2001-07-13 00:00:00,2001-07-13,NL,2001,7,13,17.9,13.0,22.8,0.0,0.0,0.0,0.0,0.0,0.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.14,2001-07-14 00:00:00,2001-07-14,NL,2001,7,14,16.6,12.8,20.3,5.6,5.6,0.0,0.0,0.0,1.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.15,2001-07-15 00:00:00,2001-07-15,NL,2001,7,15,12.7,8.7,16.6,1.0,1.0,0.0,0.0,0.0,5.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.16,2001-07-16 00:00:00,2001-07-16,NL,2001,7,16,12.5,8.6,16.4,11.2,11.2,0.0,0.0,0.0,5.5
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.17,2001-07-17 00:00:00,2001-07-17,NL,2001,7,17,13.6,9.7,17.4,0.0,0.0,0.0,0.0,0.0,4.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.18,2001-07-18 00:00:00,2001-07-18,NL,2001,7,18,11.8,7.0,16.5,0.0,0.0,0.0,0.0,0.0,6.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.19,2001-07-19 00:00:00,2001-07-19,NL,2001,7,19,10.8,7.1,14.4,0.0,0.0,0.0,0.0,0.0,7.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.20,2001-07-20 00:00:00,2001-07-20,NL,2001,7,20,16.8,10.0,23.5,0.0,0.0,0.0,0.0,0.0,1.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.21,2001-07-21 00:00:00,2001-07-21,NL,2001,7,21,18.7,10.2,27.2,0.0,0.0,0.0,0.0,0.7,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.22,2001-07-22 00:00:00,2001-07-22,NL,2001,7,22,19.9,13.8,25.9,0.0,0.0,0.0,0.0,1.9,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.23,2001-07-23 00:00:00,2001-07-23,NL,2001,7,23,18.2,13.5,22.9,1.2,1.2,0.0,0.0,0.2,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.24,2001-07-24 00:00:00,2001-07-24,NL,2001,7,24,21.9,15.8,28.0,0.0,0.0,0.0,0.0,3.9,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.25,2001-07-25 00:00:00,2001-07-25,NL,2001,7,25,16.7,10.6,22.8,12.4,12.4,0.0,0.0,0.0,1.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.26,2001-07-26 00:00:00,2001-07-26,NL,2001,7,26,17.1,10.9,23.3,0.2,0.2,0.0,0.0,0.0,0.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.27,2001-07-27 00:00:00,2001-07-27,NL,2001,7,27,13.1,6.0,20.2,0.0,0.0,0.0,0.0,0.0,4.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.28,2001-07-28 00:00:00,2001-07-28,NL,2001,7,28,11.5,5.1,17.9,0.0,0.0,0.0,0.0,0.0,6.5
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.29,2001-07-29 00:00:00,2001-07-29,NL,2001,7,29,15.9,9.5,22.2,0.0,0.0,0.0,0.0,0.0,2.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.30,2001-07-30 00:00:00,2001-07-30,NL,2001,7,30,19.0,13.5,24.5,0.0,0.0,0.0,0.0,1.0,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.7.31,2001-07-31 00:00:00,2001-07-31,NL,2001,7,31,19.9,13.0,26.8,0.0,0.0,0.0,0.0,1.9,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.1,2001-08-01 00:00:00,2001-08-01,NL,2001,8,1,16.3,11.4,21.1,0.0,0.0,0.0,0.0,0.0,1.7
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.2,2001-08-02 00:00:00,2001-08-02,NL,2001,8,2,16.6,12.8,20.3,0.2,0.2,0.0,0.0,0.0,1.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.3,2001-08-03 00:00:00,2001-08-03,NL,2001,8,3,18.6,13.2,23.9,0.0,0.0,0.0,0.0,0.6,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.4,2001-08-04 00:00:00,2001-08-04,NL,2001,8,4,17.9,10.6,25.1,0.0,0.0,0.0,0.0,0.0,0.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.5,2001-08-05 00:00:00,2001-08-05,NL,2001,8,5,17.1,13.0,21.1,0.0,0.0,0.0,0.0,0.0,0.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.6,2001-08-06 00:00:00,2001-08-06,NL,2001,8,6,19.8,12.9,26.6,0.0,0.0,0.0,0.0,1.8,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.7,2001-08-07 00:00:00,2001-08-07,NL,2001,8,7,21.6,15.7,27.4,0.0,0.0,0.0,0.0,3.6,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.8,2001-08-08 00:00:00,2001-08-08,NL,2001,8,8,18.7,14.5,22.9,0.3,0.3,0.0,0.0,0.7,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.9,2001-08-09 00:00:00,2001-08-09,NL,2001,8,9,18.5,12.8,24.1,0.0,0.0,0.0,0.0,0.5,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.10,2001-08-10 00:00:00,2001-08-10,NL,2001,8,10,21.2,16.0,26.3,0.0,0.0,0.0,0.0,3.2,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.11,2001-08-11 00:00:00,2001-08-11,NL,2001,8,11,19.9,13.6,26.2,0.0,0.0,0.0,0.0,1.9,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.12,2001-08-12 00:00:00,2001-08-12,NL,2001,8,12,18.0,10.8,25.1,0.0,0.0,0.0,0.0,0.0,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.13,2001-08-13 00:00:00,2001-08-13,NL,2001,8,13,17.4,11.6,23.2,0.0,0.0,0.0,0.0,0.0,0.6
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.14,2001-08-14 00:00:00,2001-08-14,NL,2001,8,14,18.4,13.3,23.4,0.4,0.4,0.0,0.0,0.4,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.15,2001-08-15 00:00:00,2001-08-15,NL,2001,8,15,16.6,13.5,19.6,5.5,5.5,0.0,0.0,0.0,1.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.16,2001-08-16 00:00:00,2001-08-16,NL,2001,8,16,18.5,13.3,23.6,0.0,0.0,0.0,0.0,0.5,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.17,2001-08-17 00:00:00,2001-08-17,NL,2001,8,17,21.2,15.5,26.8,0.0,0.0,0.0,0.0,3.2,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.18,2001-08-18 00:00:00,2001-08-18,NL,2001,8,18,20.1,14.6,25.5,3.4,3.4,0.0,0.0,2.1,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.19,2001-08-19 00:00:00,2001-08-19,NL,2001,8,19,16.9,12.0,21.7,1.4,1.4,0.0,0.0,0.0,1.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.20,2001-08-20 00:00:00,2001-08-20,NL,2001,8,20,13.2,12.0,14.3,4.0,4.0,0.0,0.0,0.0,4.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.21,2001-08-21 00:00:00,2001-08-21,NL,2001,8,21,16.5,14.1,18.8,0.0,0.0,0.0,0.0,0.0,1.5
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.22,2001-08-22 00:00:00,2001-08-22,NL,2001,8,22,16.8,13.5,20.0,0.4,0.4,0.0,0.0,0.0,1.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.23,2001-08-23 00:00:00,2001-08-23,NL,2001,8,23,20.7,16.8,24.5,0.5,0.5,0.0,0.0,2.7,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.24,2001-08-24 00:00:00,2001-08-24,NL,2001,8,24,16.4,10.2,22.6,9.6,9.6,0.0,0.0,0.0,1.6
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.25,2001-08-25 00:00:00,2001-08-25,NL,2001,8,25,9.2,5.3,13.0,2.2,2.2,0.0,0.0,0.0,8.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.26,2001-08-26 00:00:00,2001-08-26,NL,2001,8,26,13.5,7.6,19.3,0.0,0.0,0.0,0.0,0.0,4.5
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.27,2001-08-27 00:00:00,2001-08-27,NL,2001,8,27,18.3,13.3,23.2,1.2,1.2,0.0,0.0,0.3,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.28,2001-08-28 00:00:00,2001-08-28,NL,2001,8,28,17.1,16.0,18.2,23.8,23.8,0.0,0.0,0.0,0.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.29,2001-08-29 00:00:00,2001-08-29,NL,2001,8,29,18.4,14.6,22.2,0.0,0.0,0.0,0.0,0.4,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.30,2001-08-30 00:00:00,2001-08-30,NL,2001,8,30,11.0,7.3,14.7,0.0,0.0,0.0,0.0,0.0,7.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.8.31,2001-08-31 00:00:00,2001-08-31,NL,2001,8,31,15.6,10.4,20.7,0.0,0.0,0.0,0.0,0.0,2.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.1,2001-09-01 00:00:00,2001-09-01,NL,2001,9,1,18.6,13.6,23.5,0.0,0.0,0.0,0.0,0.6,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.2,2001-09-02 00:00:00,2001-09-02,NL,2001,9,2,14.7,10.0,19.4,21.7,21.7,0.0,0.0,0.0,3.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.3,2001-09-03 00:00:00,2001-09-03,NL,2001,9,3,10.7,4.7,16.6,0.0,0.0,0.0,0.0,0.0,7.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.4,2001-09-04 00:00:00,2001-09-04,NL,2001,9,4,11.5,5.2,17.7,0.0,0.0,0.0,0.0,0.0,6.5
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.5,2001-09-05 00:00:00,2001-09-05,NL,2001,9,5,12.2,6.6,17.7,3.0,3.0,0.0,0.0,0.0,5.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.6,2001-09-06 00:00:00,2001-09-06,NL,2001,9,6,12.9,9.2,16.5,2.6,2.6,0.0,0.0,0.0,5.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.7,2001-09-07 00:00:00,2001-09-07,NL,2001,9,7,7.9,5.0,10.8,1.4,1.4,0.0,0.0,0.0,10.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.8,2001-09-08 00:00:00,2001-09-08,NL,2001,9,8,14.4,7.8,21.0,0.0,0.0,0.0,0.0,0.0,3.6
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.9,2001-09-09 00:00:00,2001-09-09,NL,2001,9,9,20.3,15.1,25.5,0.0,0.0,0.0,0.0,2.3,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.10,2001-09-10 00:00:00,2001-09-10,NL,2001,9,10,21.7,13.8,29.5,0.0,0.0,0.0,0.0,3.7,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.11,2001-09-11 00:00:00,2001-09-11,NL,2001,9,11,21.3,13.4,29.2,0.0,0.0,0.0,0.0,3.3,0.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.12,2001-09-12 00:00:00,2001-09-12,NL,2001,9,12,16.8,11.4,22.2,0.0,0.0,0.0,0.0,0.0,1.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.13,2001-09-13 00:00:00,2001-09-13,NL,2001,9,13,13.0,9.7,16.3,0.6,0.6,0.0,0.0,0.0,5.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.14,2001-09-14 00:00:00,2001-09-14,NL,2001,9,14,14.5,13.1,15.9,49.0,49.0,0.0,0.0,0.0,3.5
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.15,2001-09-15 00:00:00,2001-09-15,NL,2001,9,15,11.7,6.6,16.7,0.4,0.4,0.0,0.0,0.0,6.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.16,2001-09-16 00:00:00,2001-09-16,NL,2001,9,16,10.8,5.3,16.2,0.0,0.0,0.0,0.0,0.0,7.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.17,2001-09-17 00:00:00,2001-09-17,NL,2001,9,17,14.2,9.5,18.8,0.0,0.0,0.0,0.0,0.0,3.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.18,2001-09-18 00:00:00,2001-09-18,NL,2001,9,18,12.8,8.1,17.5,19.2,19.2,0.0,0.0,0.0,5.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.19,2001-09-19 00:00:00,2001-09-19,NL,2001,9,19,9.7,6.2,13.2,99.4,99.4,0.0,0.0,0.0,8.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.20,2001-09-20 00:00:00,2001-09-20,NL,2001,9,20,10.1,4.2,15.9,0.0,0.0,0.0,0.0,0.0,7.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.21,2001-09-21 00:00:00,2001-09-21,NL,2001,9,21,12.7,8.8,16.6,0.0,0.0,0.0,0.0,0.0,5.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.22,2001-09-22 00:00:00,2001-09-22,NL,2001,9,22,12.6,7.7,17.5,0.0,0.0,0.0,0.0,0.0,5.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.23,2001-09-23 00:00:00,2001-09-23,NL,2001,9,23,16.6,11.2,22.0,11.0,11.0,0.0,0.0,0.0,1.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.24,2001-09-24 00:00:00,2001-09-24,NL,2001,9,24,16.6,13.6,19.6,3.4,3.4,0.0,0.0,0.0,1.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.25,2001-09-25 00:00:00,2001-09-25,NL,2001,9,25,15.6,9.7,21.4,0.0,0.0,0.0,0.0,0.0,2.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.26,2001-09-26 00:00:00,2001-09-26,NL,2001,9,26,9.1,8.2,9.9,0.8,0.8,0.0,0.0,0.0,8.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.27,2001-09-27 00:00:00,2001-09-27,NL,2001,9,27,10.7,6.4,14.9,40.0,40.0,0.0,0.0,0.0,7.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.28,2001-09-28 00:00:00,2001-09-28,NL,2001,9,28,6.0,2.2,9.7,2.3,2.3,0.0,0.0,0.0,12.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.29,2001-09-29 00:00:00,2001-09-29,NL,2001,9,29,6.6,4.2,8.9,9.0,9.0,0.0,0.0,0.0,11.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.9.30,2001-09-30 00:00:00,2001-09-30,NL,2001,9,30,9.1,4.4,13.8,0.0,0.0,0.0,0.0,0.0,8.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.1,2001-10-01 00:00:00,2001-10-01,NL,2001,10,1,13.6,8.3,18.8,0.0,0.0,0.0,0.0,0.0,4.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.2,2001-10-02 00:00:00,2001-10-02,NL,2001,10,2,12.3,8.8,15.7,0.0,0.0,0.0,0.0,0.0,5.7
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.3,2001-10-03 00:00:00,2001-10-03,NL,2001,10,3,10.8,5.3,16.3,0.0,0.0,0.0,0.0,0.0,7.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.4,2001-10-04 00:00:00,2001-10-04,NL,2001,10,4,9.1,4.3,13.8,0.2,0.2,0.0,0.0,0.0,8.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.5,2001-10-05 00:00:00,2001-10-05,NL,2001,10,5,13.6,10.9,16.3,0.2,0.2,0.0,0.0,0.0,4.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.6,2001-10-06 00:00:00,2001-10-06,NL,2001,10,6,13.1,9.3,16.9,0.0,0.0,0.0,0.0,0.0,4.9
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.7,2001-10-07 00:00:00,2001-10-07,NL,2001,10,7,14.2,8.7,19.6,17.4,17.4,0.0,0.0,0.0,3.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.8,2001-10-08 00:00:00,2001-10-08,NL,2001,10,8,8.0,3.2,12.7,0.0,0.0,0.0,0.0,0.0,10.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.9,2001-10-09 00:00:00,2001-10-09,NL,2001,10,9,5.5,1.5,9.4,0.0,0.0,0.0,0.0,0.0,12.5
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.10,2001-10-10 00:00:00,2001-10-10,NL,2001,10,10,8.9,4.2,13.6,0.0,0.0,0.0,0.0,0.0,9.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.11,2001-10-11 00:00:00,2001-10-11,NL,2001,10,11,10.7,7.5,13.8,0.0,0.0,0.0,0.0,0.0,7.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.12,2001-10-12 00:00:00,2001-10-12,NL,2001,10,12,14.8,10.2,19.3,0.0,0.0,0.0,0.0,0.0,3.2
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.13,2001-10-13 00:00:00,2001-10-13,NL,2001,10,13,7.3,3.7,10.9,0.0,0.0,0.0,0.0,0.0,10.7
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.14,2001-10-14 00:00:00,2001-10-14,NL,2001,10,14,6.9,3.0,10.8,0.0,0.0,0.0,0.0,0.0,11.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.15,2001-10-15 00:00:00,2001-10-15,NL,2001,10,15,10.6,4.4,16.8,0.0,0.0,0.0,0.0,0.0,7.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.16,2001-10-16 00:00:00,2001-10-16,NL,2001,10,16,11.7,5.2,18.2,0.0,0.0,0.0,0.0,0.0,6.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.17,2001-10-17 00:00:00,2001-10-17,NL,2001,10,17,9.2,3.8,14.6,0.0,0.0,0.0,0.0,0.0,8.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.18,2001-10-18 00:00:00,2001-10-18,NL,2001,10,18,12.9,8.8,17.0,5.0,5.0,0.0,0.0,0.0,5.1
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.19,2001-10-19 00:00:00,2001-10-19,NL,2001,10,19,9.0,6.2,11.7,0.9,0.9,0.0,0.0,0.0,9.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.20,2001-10-20 00:00:00,2001-10-20,NL,2001,10,20,10.7,7.1,14.2,0.0,0.0,0.0,0.0,0.0,7.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.21,2001-10-21 00:00:00,2001-10-21,NL,2001,10,21,10.7,6.6,14.8,0.4,0.4,0.0,0.0,0.0,7.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.22,2001-10-22 00:00:00,2001-10-22,NL,2001,10,22,8.6,5.3,11.8,2.2,2.2,0.0,0.0,0.0,9.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.23,2001-10-23 00:00:00,2001-10-23,NL,2001,10,23,4.0,-0.4,8.3,0.2,0.2,0.0,0.0,0.0,14.0
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.24,2001-10-24 00:00:00,2001-10-24,NL,2001,10,24,4.3,0.1,8.5,2.6,2.6,0.0,0.0,0.0,13.7
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.25,2001-10-25 00:00:00,2001-10-25,NL,2001,10,25,9.5,4.2,14.8,0.4,0.4,0.0,0.0,0.0,8.5
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.26,2001-10-26 00:00:00,2001-10-26,NL,2001,10,26,12.2,5.0,19.3,5.6,5.6,0.0,0.0,0.0,5.8
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.27,2001-10-27 00:00:00,2001-10-27,NL,2001,10,27,10.4,4.8,16.0,0.0,0.0,0.0,0.0,0.0,7.6
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.28,2001-10-28 00:00:00,2001-10-28,NL,2001,10,28,6.7,1.9,11.4,0.0,0.0,0.0,0.0,0.0,11.3
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.29,2001-10-29 00:00:00,2001-10-29,NL,2001,10,29,6.6,1.9,11.3,0.0,0.0,0.0,0.0,0.0,11.4
-52.742777777777775,47.62222222222222,ST JOHN'S A,8403506,8403506.2001.10.30,2001-10-30 00:00:00,2001-10-30,NL,2001,10,30,4.6,1.9,7.3,46.3,46.3,0.0,0.0,0.0,13.4
